semantic_model,measure_name,score,purpose_ok,logic_ok,deps_ok,context_ok,output_ok,flags
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.calc_hyp7_kpi2_nominator,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.calc_hyp8_kpi1_denominator,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.calc_hyp8_kpi1_denominator_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.calc_hyp8_kpi1_nominator,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.calc_hyp8_kpi2_denominator,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.calc_hyp8_kpi2_nominator,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.calc_hyp8_kpi2_nominator_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.calc_hyp9_kpi1_denominator,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.calc_hyp9_kpi1_denominator_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.calc_hyp9_kpi1_nominator,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.calc_hyp9_kpi2_denominator,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.calc_hyp9_kpi2_nominator,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.calc_hyp9_kpi2_nominator_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.calibration_department_title,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.calibration_group_title,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.calibration_user_role_title,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.check_dates,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.check_kpi1_kpi2_weight,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.ci_act_capt_lvl_pi_owner_act,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.closed_opps_age_days,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.closed_opps_pushed_pulled_days,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.combined_score_concatenated,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.combined_score_top,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.combined_score_top_w_text,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.companies_currency,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.companies_history_company_name,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.companies_history_copyright_msg,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.companies_history_currency,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.companies_history_not_init,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.companies_history_partner_base64_logo,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.companies_history_partner_co_id,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.companies_history_partner_name,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.companies_history_partner_product_name,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.companies_history_processed_asof,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.companies_history_reference_date,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.company_history_as_of,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.company_history_company_name,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.company_history_trueai_platform_version,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.concat_selected_perf_metric1_and_metric2_names,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.context_date_max,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.context_date_min,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.context_prev_period_max,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.context_prev_period_min,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.count_greater_than_thresh,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.count_of_crm_deep_link,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.count_trueai_user_role_account_executive,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.count_trueai_user_role_account_executive_in_group_nd,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.count_trueai_user_role_account_manager,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.count_trueai_user_role_all_salesteam,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.count_trueai_user_role_nd,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.count_trueai_user_role_other,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.count_trueai_user_role_sales_development_rep,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.count_trueai_user_role_sales_executive,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.count_trueai_user_role_sales_manager,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.criteria_active_filters_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.crm_currency,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.crm_name,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.current_context_max_date,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.current_context_min_date,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.current_model_rule_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.current_model_rule_count_pct,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.current_model_rule_total_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.current_page_filter_string,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.current_week_email_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.current_week_eng_time_spent,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.current_week_lost_opps_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.current_week_meeting_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.current_week_opps_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.current_week_phone_call_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.current_week_social_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.current_week_start,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.current_week_time_spent,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.current_week_touched_accts_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.current_week_won_opps_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.current_week_won_opps_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_ci_perf_annual_avg_bookings,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_ci_perf_annual_avg_bookings_account_executive,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_ci_perf_annual_avg_bookings_account_manager,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_ci_perf_annual_avg_pipeline_created,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_ci_perf_annual_avg_pipeline_created_sdr,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_ci_perf_status,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_ci_perf_tier_count,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_pipeline_amt_user_eop_avg,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_12_Mos_ci_perf_status,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_count_all,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_count_bop,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_count_change,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_count_change_perc,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_count_eop,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_count_eop_for_ae,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_count_eop_for_all_sales_roles,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_count_eop_for_am,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_count_eop_for_dept_mkt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_count_eop_for_dept_nd,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_count_eop_for_dept_ops,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_count_eop_for_dept_other,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_count_eop_for_dept_sales,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_count_eop_for_dept_support,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_count_eop_for_mgr,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_count_eop_for_nd,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_count_eop_for_other,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_count_eop_for_sdr,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_count_rep_eop,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_individual_contrib_count_eop,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_mgr_count_eop,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_net_new_users,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_new_hires,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_new_hires_reached_performer_success_rate,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_new_hires_reached_performer_within_12_months,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_new_hires_reached_performer_within_12_months_avg_tenure,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_new_terminations,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_new_terminations_pos,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_new_terminations_regrettable,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_new_terminations_within_12_months,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_new_terminations_within_12_months_avg_tenure,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_new_terminations_within_12_months_failure_rate,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_rep_mgr_ratio,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_rep_mgr_ratio_updated,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_turnover_pct,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_user_turnover_pct_regrettable,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_users_ramping_status,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_users_tenure,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_won_amt_user_eop_avg,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_won_amt_user_eop_avg_for_existing_acv,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_won_amt_user_eop_avg_for_existing_customer_selling,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_won_amt_user_eop_avg_for_new_acv,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.data_logs_won_amt_user_eop_avg_for_new_logo_selling,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.date_filter_string,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.delta_expected_booking_amt,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.di.trueai_opps_won_amt_ae_avg,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.di.trueai_opps_won_amt_am_avg,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.di.trueai_opps_won_amt_mgr_avg,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.di.trueai_opps_won_amt_nd_avg,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.di.trueai_opps_won_amt_other_avg,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.di.trueai_opps_won_amt_sdr_avg,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.discount_line_opps,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.dynamic_date_period,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.dynamic_metric_title,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.end_of_prev_year_as_of,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.existing_customer_selling_avg_booking_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_all_avg_perf_tier,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_all_closed_deals,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_all_expected_win_rate,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_all_lead_gen,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_all_new_logo_won_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_all_new_logo_won_deals,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_all_pipeline_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_all_won_amt,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_all_won_deals,5,1,1,1,1,1,
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_current_year_avg_perf_tier,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_current_year_closed_deals,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_current_year_expected_win_rate,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_current_year_lead_gen,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_current_year_new_logo_won_amt,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_current_year_new_logo_won_deals,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_current_year_pipeline_amt,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_current_year_won_amt,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_current_year_won_deals,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_last_year_avg_perf_tier,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_last_year_closed_deals,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_last_year_expected_win_rate,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_last_year_lead_gen,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_last_year_new_logo_won_amt,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_last_year_new_logo_won_deals,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_last_year_pipeline_amt,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_last_year_won_amt,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_last_year_won_deals,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_prior_to_last_year_avg_perf_tier,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_prior_to_last_year_closed_deals,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_prior_to_last_year_expected_win_rate,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_prior_to_last_year_lead_gen,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_prior_to_last_year_new_logo_won_amt,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_prior_to_last_year_new_logo_won_deals,4,1,0,1,1,1,logic_generic
Dataset - Azure Data Lake - Sales Performance.SemanticModel,meas.exp_rpts_prior_to_last_year_pipeline_amt,4,1,0,1,1,1,logic_generic
