file,model,table,column,description,dataType,formatString,lineageTag,sourceColumn
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,step_length_in_days,Number of days from the step start date to end date,int64,"#,0"" days""",7eba4b01-d3d5-4128-a557-fbe339f5bf8a,step_length_in_days
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,step_name,Name of the step,string,,40c49999-5de7-4f44-8aa7-dc1baddec394,step_name
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,step_outcome,"Outcome of the step, if end date present",string,,27b46a21-ec44-44a3-bab7-da6b81d3866b,step_outcome
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,step_outcome_rule,"Rule used to determine the outcome of the step, if end date present",string,,eba6e07a-0c95-4ba8-9071-c9a58c6c8682,step_outcome_rule
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,step_owner_prep_factor,Prep factor of the owner of the step,double,,70517a6e-8e13-4364-9085-23194faa46d2,step_owner_prep_factor
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,step_owner_rule,Rule used to determine the owner of the step,string,,fce5c0af-3fda-41de-9300-65438c9c995d,step_owner_rule
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,step_owner_user_role,User role of the owner of the step,string,,b2930202-3eb6-4436-8753-05be01b7abd1,step_owner_user_role
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,step_sequence,Ordinal number based on the position of the step in the sequence,int64,0,74a06d8a-95fb-4cf4-b1cb-62d8161026cc,step_sequence
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,step_start_date,Start date of the step,dateTime,General Date,dfa5e53d-58fa-4db7-bf27-0e618ddac181,step_start_date
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,step_success_prob,Probability of successful outcome of the step,double,0%;-0%;0%,76c30b2c-598d-4c21-8110-04190102d95e,step_success_prob
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,step_success,Boolean flag that indicates whether the outcome of the step was successful,boolean,"""""""TRUE"""";""""TRUE"""";""""FALSE""""""",c6d1fb0a-d3e0-4f18-9ea2-58e469ae45ad,step_success
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,vi_value_created,Value created during the step,double,,30322891-c9f1-4b88-b781-315e5687ad84,vi_value_created
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,vi_value_delivered,Value delivered at the end of the step,double,,7debbe86-1dbe-4d14-bffb-dc0aacd2e2b3,vi_value_delivered
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,opp_initial_close_date,"Opportunity's close date in the first opportunity history entry, present in selling steps",dateTime,Short Date,cb5bc555-19e2-47b6-a591-2722c1e85bb7,opp_initial_close_date
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,opp_sale_type,"Opportunity's sale type, present in selling steps",string,,2963d52d-597a-4aaa-ae69-20ab69951bea,opp_sale_type
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,opp_crm_stage,"Opportunity's current CRM stage name, present in selling steps",string,,d43e542a-7922-422a-9ef0-0f70dd9f1d75,opp_crm_stage
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,entity_account_id,"Account id, if account already exists",string,,63fb792d-4132-476c-8002-4e6cdefd131e,entity_account_id
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,entity_lead_id,"Lead id, if the prospecting object is a lead",string,,e8304864-fcf8-428e-87fd-6ed8f7db13e1,entity_lead_id
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,opp_lost_stage,"Opportunity's last normalized stage, before it was lost",string,,65c35247-a919-4cd6-b2a0-5fc345f6d860,opp_lost_stage
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,opp_crm_type,"Opportunity's CRM type, present in selling steps",string,,dcb4fda4-3786-4ec0-902d-ff62b48c2449,opp_crm_type
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,step_next_success_prob,Probability of successful outcome of the step,double,0%;-0%;0%,3b77d037-866c-4a1a-b9f1-4bfd03d2fb94,step_next_success_prob
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,entity_primary,Entity of the primary object related to the step,string,,114525cf-f730-4098-8de6-810a302f8296,entity_primary
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,entity_crm_custom_value_1,Custom categorical variable,string,,6d56cf61-6ec9-43d4-a730-114c6a6f030a,entity_crm_custom_value_1
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,entity_crm_custom_value_2,Custom categorical variable,string,,05a06ffc-7cf7-45c1-8f4c-58ab2cd37d22,entity_crm_custom_value_2
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,entity_crm_custom_value_3,Custom categorical variable,string,,75d2a163-a42a-48cd-9cfd-a51ed07cc62e,entity_crm_custom_value_3
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,col.step_owner_group,Value for col step owner group.,,,1ed75141-e3bf-4135-8e4f-2e70619ab61f,
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,step_owner_id,Id of the owner of the step,string,,1217c3ec-dd59-4251-ac8c-e6cddab5c7c5,step_owner_id
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,step_owner_act,Number of activities performed by the owner of the step,double,,e3420d7c-342b-4647-8a08-5692c42388f3,step_owner_act
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,_sys_doc_id,"System: Unique record identifier, based on the ID of the document in the remote system (such as Salesforce ID)",string,,98634ecd-6f2c-41c4-8986-ba626f617226,_sys_doc_id
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,_sys_filt_end_date,"System: The end date of the record, stripped of time",dateTime,Short Date,2be37d3f-dbfb-4955-920a-feca87932e51,_sys_filt_end_date
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,_sys_filt_start_date,"System: The start date of the record, stripped of time",dateTime,Short Date,23a520c8-6ebc-4f11-96bc-97c9d641fbb9,_sys_filt_start_date
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,entity_primary_crm_complt,Completeness score of the account based on the CRM data,double,,0e4fa3ae-76b1-455e-8f18-24d752445d9d,entity_primary_crm_complt
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,entity_primary_doc_id,"Unique record identifier of the primary object related to the step, based on the ID of the document in the remote system (such as Salesforce ID)",string,,e08bffba-0231-47bb-834a-688fd93b4604,entity_primary_doc_id
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,entity_primary_trueai_complt,Completeness score of the account based on the standardized data,double,,5a29ce3c-7872-42e4-a5d0-6f4fb695cd6b,entity_primary_trueai_complt
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,opp_booking_amt,Opportunity's booking amount,double,,8ae7cae8-60d7-41a8-b7b1-c305f09c1ad9,opp_booking_amt
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,opp_initial_amt,"Opportunity's booking amount in the first opportunity history entry, present in selling steps",double,,98f335ce-efd7-44a5-8d90-0326a7004574,opp_initial_amt
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,opp_pipeline_amt,Pipeline amount created in step,double,,417c00d1-ec58-426e-bae8-855695396379,opp_pipeline_amt
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,opp_won_amt,"Opportunity's value when closed, present in closed selling steps",double,,177ec92b-a617-4998-a69b-8e2a3b3cc94f,opp_won_amt
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,step_owner_act_capt_lvl,Act_capture_level score of the owner of the step,double,,02ae9490-6449-4b62-b39e-ed6f470464ba,step_owner_act_capt_lvl
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,step_owner_dur,Duration of activities performed by the owner of the step,double,,e73fdfb0-2516-4be7-937b-b8ca3d2a73ee,step_owner_dur
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,step_users_tot,"Number of users involved in the step, based on activities and ownership",int64,0,58da960a-5ec4-4e99-9838-ac6917228958,step_users_tot
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,stkhlds_all_act_count,Number of activities performed during the step,int64,"#,0",71a9f99c-e0e1-4851-93f0-ce79ffd6937e,stkhlds_all_act_count
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,stkhlds_all_act_eng_count,Number of engaged activities performed during the step,int64,"#,0",31bebbf1-6b30-44f4-a329-bdd4c8c2bd41,stkhlds_all_act_eng_count
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,stkhlds_all_adj_dur,Adjusted duration of activities performed during the step,double,,c5891df4-a70e-4197-8815-6c18f63aaebc,stkhlds_all_adj_dur
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,stkhlds_all_contacts_count,Number of contacts involved in the step,int64,"#,0",c5858972-99fd-431a-b030-1bc6df7f24e9,stkhlds_all_contacts_count
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,stkhlds_all_dur,Duration of activities performed during the step,double,,47c81276-0894-46aa-8ff4-5abb6c7631fe,stkhlds_all_dur
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,stkhlds_all_dur_eng,Duration of activities performed during the step,double,,82eb4a00-6cd9-4aba-92bd-0e14c63a797e,stkhlds_all_dur_eng
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,stkhlds_all_first_act,Date when the first activity was performed during the step,dateTime,General Date,47d6b1a5-6bda-4393-98da-4b927eecc0a7,stkhlds_all_first_act
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,stkhlds_all_last_act,Date when the last activity was performed during the step,dateTime,General Date,ef0dcee2-060d-4d00-a78f-d30ce46501aa,stkhlds_all_last_act
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,stkhlds_all_max_title_seniority,Highest seniority amongst all contacts of the step,string,,b98862f3-25c8-4e18-82d6-9591c665ecc1,stkhlds_all_max_title_seniority
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,stkhlds_all_most_common_title_seniority,Most common seniority amongst all contacts of the step,string,,d4ff7a74-283d-4b28-ab2c-449c2315ea70,stkhlds_all_most_common_title_seniority
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,stkhlds_all_unique_title_depts,Unique departments amongst all contacts of the step,int64,0,85a84794-3de7-463e-9f02-bd81171347a1,stkhlds_all_unique_title_depts
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,stkhlds_all_unique_title_seniorities,Unique seniority in all contacts of the step,int64,0,374d0e93-6abe-4419-ac05-91e9466addbd,stkhlds_all_unique_title_seniorities
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,stkhlds_primary_contact_act_count,Number of activities performed by the primary stakeholder during the step,int64,"#,0",47497a18-ba5f-4608-945d-9bb6f7a4f740,stkhlds_primary_contact_act_count
powerbi\src\Dataset - Azure Data Lake - Sales Performance.SemanticModel\definition\tables\ssr_history.tmdl,Dataset - Azure Data Lake - Sales Performance.SemanticModel,ssr_history,stkhlds_primary_contact_act_eng_count,Number of engaged activities performed by the primary stakeholder during the step,int64,"#,0",5de2e8d0-fd61-441b-b47f-083c45dcfdaf,stkhlds_primary_contact_act_eng_count
